Peers Value,Line Value (A)
0.7890106801197199,0.7835568404151474
0.7224423941060898,0.7835568404151474
0.8138654112123198,0.7835568404151474
0.8065903665811227,0.7835568404151474
0.7945166364397369,0.7835568404151474
0.7537493668233419,0.7835568404151474
0.8078516290777287,0.7835568404151474
0.819212715991137,0.7835568404151474
0.7849892269376465,0.7835568404151474
0.8129167305683961,0.7835568404151474
0.8305535658780308,0.7835568404151474
0.8341694693809024,0.7835568404151474
0.7534970296503026,0.7835568404151474
0.7667953327470208,0.7835568404151474
0.7401435856310912,0.7835568404151474
0.793612662971961,0.7835568404151474
0.7960839508924615,0.7835568404151474
0.8068914457790339,0.7835568404151474
0.7939906054499868,0.7835568404151474
0.8305737639380737,0.7835568404151474
0.7509774340713258,0.7835568404151474
0.7792827337178483,0.7835568404151474
0.7780410770444703,0.7835568404151474
0.8058360319569752,0.7835568404151474
0.7898726663128629,0.7835568404151474
0.7530771041919384,0.7835568404151474
0.757585574720833,0.7835568404151474
0.7976810471835325,0.7835568404151474
0.7805040330492505,0.7835568404151474
0.7562702447959999,0.7835568404151474
0.8009869280172451,0.7835568404151474
0.8001049783026961,0.7835568404151474
0.7995584973393816,0.7835568404151474
0.7980910356965617,0.7835568404151474
0.8164237417956467,0.7835568404151474
0.744909205390672,0.7835568404151474
0.7822556494629891,0.7835568404151474
0.7947881835450511,0.7835568404151474
0.8252543775845929,0.7835568404151474
0.7882971279598476,0.7835568404151474
0.7861457901125645,0.7835568404151474
0.7690364914217083,0.7835568404151474
0.798855377759809,0.7835568404151474
0.7703023230197449,0.7835568404151474
0.7709722945964028,0.7835568404151474
0.7938908193910058,0.7835568404151474
0.7940851139206069,0.7835568404151474
0.813255113479168,0.7835568404151474
0.7599303899939552,0.7835568404151474
0.7996850818912005,0.7835568404151474
0.7883513916727141,0.7835568404151474
0.7548829330077941,0.7835568404151474
0.7411096989081102,0.7835568404151474
0.7716339725181577,0.7835568404151474
0.825585143911319,0.7835568404151474
0.7576247986074561,0.7835568404151474
0.8238317149821711,0.7835568404151474
0.753127059175396,0.7835568404151474
0.734277702795083,0.7835568404151474
0.7959160771063979,0.7835568404151474
0.7676959373952462,0.7835568404151474
0.8008692975351116,0.7835568404151474
0.8022321538943543,0.7835568404151474
0.8034170261812081,0.7835568404151474
0.7878083041931384,0.7835568404151474
0.7314309713375311,0.7835568404151474
0.782839566575831,0.7835568404151474
0.809941016734929,0.7835568404151474
0.799606404021733,0.7835568404151474
0.7983350873417971,0.7835568404151474
0.777774559924563,0.7835568404151474
0.8040463426579488,0.7835568404151474
0.8146693302251613,0.7835568404151474
0.8125403225479595,0.7835568404151474
0.8243468357425134,0.7835568404151474
0.8264132791954346,0.7835568404151474
0.7793237882594833,0.7835568404151474
0.726974269188936,0.7835568404151474
0.7175202098427732,0.7835568404151474
0.7776122090622157,0.7835568404151474
0.8210338979256915,0.7835568404151474
0.8136697082489763,0.7835568404151474
0.8160339234522342,0.7835568404151474
0.7720800989375517,0.7835568404151474
0.8432430178729617,0.7835568404151474
0.8095655547067289,0.7835568404151474
0.7469920991789508,0.7835568404151474
0.7432163581730074,0.7835568404151474
0.7759079195831903,0.7835568404151474
0.7912727717713317,0.7835568404151474
0.7756136075015657,0.7835568404151474
0.847541559060941,0.7835568404151474
0.7798916664409149,0.7835568404151474
0.7708953787592068,0.7835568404151474
0.8271730132519245,0.7835568404151474
0.7906076398023623,0.7835568404151474
0.7536347980231758,0.7835568404151474
0.8346559493862371,0.7835568404151474
0.7986943482275328,0.7835568404151474
0.7650053288570238,0.7835568404151474
